aatrox,7.8,50.4,4.4,0.9,0.0014,394,6.14,0.28,670,"[[1394525331352,4.11857441298394],[1395766804080,4.451054159346116],[1397170805945,4.194161615558409],[1398488404604,3.5388482801144656],[1399928405849,2.6380839091223542],[1401191702524,2.646687834369971],[1402471506279,2.420644276314379],[1403805002643,3.048444572859482],[1405032002123,3.057765513407813],[1406311801631,4.614369142830339],[1407863103544,2.657748594655954],[1409186402555,2.276962282633513],[1410471956813,1.7005519936915008],[1411770002403,1.8589290377645717],[1413218236106,1.6159506941760025],[1414443601978,1.4293770916055228],[1415736001733,1.6785098573091677],[1416960001656,2.398293816204264],[1418806805916,1.5689493433395874],[1420242434138,1.434581185735022],[1421654406860,1.7129872399930084],[1423213201809,1.1893571372191647],[1424534402471,1.2813734050813814],[1425841205652,1.1804593428626138],[1427162406192,1.177128018013576],[1428570004575,1.3402089725740391],[1429912801942,1.1627648528762713],[1431262805808,1.265725682724762],[1432663202566,1.3052234759482557],[1433923733775,1.6970586180395444],[1435244404063,1.504640549814527],[1436562791883,2.37902993252206],[1437919206178,2.3730157029927805],[1439355610316,1.8146202049139697],[1440871206040,1.5978028110303188],[1442252573181,1.9216752611194468],[1443812401329,1.6661308717383483],[1445248802417,1.2946792760673171],[1446754512780,1.5225450824519096],[1448262005648,2.182070774687513],[1449914406132,1.6658517703622213],[1451401202018,1.7971828248013098],[1452790805411,1.8491864831038798],[1454364003022,1.1431639467120054],[1455771605675,1.1160012019018328],[1457226002959,1.5468053902985694],[1458572402210,1.332144421981536],[1459915205958,1.2212330852669524],[1461438004634,1.2029565984751833],[1462838403706,1.252975097040078],[1464580804468,0.9967505397951986],[1466164802407,1.0360624155086449],[1467759602194,1.0610311429417323],[1469041203819,1.0757550174713604],[1470614403736,1.0672497184125092],[1472662804194,1.0014879928234603],[1474405201742,1.129847179712004],[1476571039854,1.2524991179583678],[1477956983948,1.2424355557099074],[1479854202736,0.9686004327789167],[1481716202018,0.822620176731869],[1483027203733,0.8620735220275377],[1484397601942,1.1886613654155165],[1485707401721,1.0068913629851368],[1487062202192,0.8140646950346171],[1488307202400,0.9936024707699096],[1489579801690,1.9075947718094577],[1490894401623,1.3278192521458874],[1492197601601,1.4007423663605083],[1493556601665,4.581358609794629],[1494887472978,1.8253082977009356],[1496224201374,1.514805059889283],[1497460802028,1.4092125491089222],[1498771801868,1.50060921577315],[1500112201320,1.2626670295152742],[1501339801276,0.9679210853410203],[1503001801956,0.8953299514625392],[1504556030452,0.8979537810259696],[1505853601880,0.9411999011070517],[1507507201660,1.545207767801211],[1508887801430,1.2534436978770616],[1510188561158,1.4504989944218873],[1511483401544,1.2253337271679166],[1512766874670,1.0954080884150814],[1513989001796,1.462592431491953],[1515441147106,1.7199768309949799],[1516694401529,1.5108948883102646],[1517904001758,2.072607385435068],[1519200001331,2.5277626450991075],[1520435980028,2.7391378246128797],[1521705601439,3.1006290386164577],[1522998001661,3.4708486779492698],[1524294001824,3.5414918694314594],[1525503601922,3.1278921795465062],[1526799601804,3.057638589922007],[1528051775844,3.1249621491987742],[1529344275481,8.945494385099973],[1530579602097,14.924546990619355],[1531875601335,12.708885737189368],[1533085201860,9.13227291529011],[1534294801987,8.651006917127297],[1535535571007,4.9835075308985415],[1536796801662,5.558539782127586],[1538055918373,8.649480315997986],[1539302401321,11.123732024896304],[1540512001793,12.79271218480945],[1541725201195,14.280991598930548],[1542934801859,13.323973546286084],[1544230801797,13.055127294564647],[1545526802037,11.362812128056781],[1546822801617,10.682161381393211],[1548118801748,13.447398721294881],[1549407601558,7.653234940554363],[1550624401853,2.6944177093359],[1551920401593,2.5260515675909914],[1553209201362,3.8379775487107333],[1554501602110,3.5096033680766325],[1555884001639,4.141968335493799],[1557180001307,12.738040254128563],[1558468801357,14.83124371386673],[1559693101593,15.602676628396486],[1560902701613,13.209141174072833],[1562112301803,15.024612274564067],[1563321901853,15.640515169221402],[1564617901524,14.226478478628234],[1565913901670,14.728731605028115],[1567209902027,15.673836484139988],[1568505901175,7.407287971622058],[1569715501629,6.424808275750826],[1570925101859,6.398546510959776],[1572224701861,7.734636830628283],[1573779901648,7.15329468735568],[1575075901789,11.649271521244712],[1576371901097,8.94195280983548],[1577581502031,8.075444085210599],[1578877501301,9.504308506100163],[1580087101961,8.855399304760306],[1581296702000,9.5371936428125],[1582506302187,9.737749451467977],[1583802301476,9.252659297824932],[1585011901709,8.702810655670431],[1586304301450,8.710952504863512],[1587513901615,8.956191174113174],[1588723502011,8.785819441103051],[1590019501890,9.130609589004862],[1591229101895,8.426874007556261],[1592525101432,8.490539002029497],[1593734701696,7.879351447248388],[1595030702015,6.732440060667544],[1596326701731,5.752456348064466],[1597536302216,4.368142147350835],[1598832301468,4.3545676080312505],[1600128301889,4.046221343385033],[1601337901959,4.061099575997903],[1602547501970,4.416411547712542],[1603760701963,4.511939217293415],[1605074101721,4.391029224336472],[1606352701977,7.575108317859354],[1607641331927,8.775229004201087],[1608858301939,10.600386929359997],[1610328771001,12.550566343042071],[1611709502201,8.603263698978523],[1613005502197,7.0562889370694615],[1614301501833,6.426223583900429],[1615597502032,6.508455946641353],[1616893201196,6.515251126866484],[1618185901993,6.633018727428422],[1619481901350,6.967319242653177],[1620691501562,6.953531326319966],[1621901101735,7.136717823516483],[1623197101581,6.528223323742282],[1624449471210,6.456946798396097],[1625702702028,6.404522285632792],[1626992292801,5.774336245267464],[1628208301951,5.6772011717354545],[1629504301484,5.494413153539659],[1630800301543,5.29481084156203],[1632009901682,6.380516170316019],[1633219502036,8.53405725567621],[1633565101851,8.10354261733006],[1633651501177,8.057313748333554],[1633737901537,8.272746475514278],[1633824301163,8.749127345899552],[1633910701887,8.878000353480466],[1633997101512,8.788179840607903],[1634083502049,8.327975261014666],[1634169901091,7.937629470235896],[1634256301545,7.817066108839202],[1634342701932,7.939367989097715],[1634429101658,8.080507265259525],[1634515501358,7.897849836476237],[1634601901275,7.7502827930305775],[1634688302000,7.81877751237771]]",": [[1394525331352,51.470000000000006],[1395766804080,50.63999999999999],[1397170805945,50.36000000000001],[1398488404604,49.81],[1399928405849,49.41],[1401191702524,50.07],[1402471506279,51.83],[1403805002643,48.16],[1405032002123,48.69],[1406311801631,47.099999999999994],[1407863103544,47.370000000000005],[1409186402555,47.82],[1410471956813,48.010000000000005],[1411770002403,47.61],[1413218236106,48.63],[1414443601978,47.79],[1415736001733,49.02],[1416960001656,48.43],[1418806805916,49.27],[1420242434138,47.44],[1421654406860,48.43],[1423213201809,48.17],[1424534402471,48.05],[1425841205652,49.45],[1427162406192,50.43],[1428570004575,47.68],[1429912801942,49.730000000000004],[1431262805808,50.59],[1432663202566,50.580000000000005],[1433923733775,51.629999999999995],[1435244404063,50.91],[1436562791883,52.7],[1437919206178,51.519999999999996],[1439355610316,51.78],[1440871206040,51.25999999999999],[1442252573181,51.28],[1443812401329,51.64],[1445248802417,52.449999999999996],[1446754512780,52.92],[1448262005648,51.519999999999996],[1449914406132,53.05],[1451401202018,51.7],[1452790805411,51.71],[1454364003022,54.99000000000001],[1455771605675,53.03],[1457226002959,50.9],[1458572402210,52.910000000000004],[1459915205958,49.95],[1461438004634,53.769999999999996],[1462838403706,50.480000000000004],[1464580804468,50.91],[1466164802407,49.82],[1467759602194,49.99],[1469041203819,53.47],[1470614403736,52.019999999999996],[1472662804194,52.61],[1474405201742,51.11],[1476571039854,63.029999999999994],[1477956983948,56.95],[1479854202736,52.86],[1481716202018,52.28],[1483027203733,53.339999999999996],[1484397601942,52.27],[1485707401721,51.470000000000006],[1487062202192,55.54],[1488307202400,54.48],[1489579801690,49.51],[1490894401623,51.949999999999996],[1492197601601,52.71],[1493556601665,68.05],[1494887472978,52.61],[1496224201374,54.71],[1497460802028,52.04],[1498771801868,54],[1500112201320,52.690000000000005],[1501339801276,52.480000000000004],[1503001801956,50.79],[1504556030452,48.38],[1505853601880,49.03],[1507507201660,52.7],[1508887801430,50.519999999999996],[1510188561158,48.99],[1511483401544,45.800000000000004],[1512766874670,49.730000000000004],[1513989001796,50.93],[1515441147106,47.52],[1516694401529,50.11],[1517904001758,50.63999999999999],[1519200001331,53.080000000000005],[1520435980028,52.51],[1521705601439,51.82],[1522998001661,51.339999999999996],[1524294001824,51.65],[1525503601922,50.55],[1526799601804,51.739999999999995],[1528051775844,51.72],[1529344275481,50.529999999999994],[1530579602097,46.97],[1531875601335,51.66],[1533085201860,49.559999999999995],[1534294801987,49.919999999999995],[1535535571007,48.04],[1536796801662,49.15],[1538055918373,49.05],[1539302401321,48.559999999999995],[1540512001793,48.53],[1541725201195,49.29],[1542934801859,48.339999999999996],[1544230801797,48.79],[1545526802037,49.669999999999995],[1546822801617,49.4],[1548118801748,49.38],[1549407601558,46.6],[1550624401853,45.69],[1551920401593,44.81],[1553209201362,46.27],[1554501602110,45.86],[1555884001639,46.6],[1557180001307,50.14999999999999],[1558468801357,50.23],[1559693101593,49.96],[1560902701613,48.66],[1562112301803,48.730000000000004],[1563321901853,48.92],[1564617901524,48.88],[1565913901670,49.61],[1567209902027,49.15],[1568505901175,44.54],[1569715501629,46.989999999999995],[1570925101859,47.32],[1572224701861,46.98],[1573779901648,47.05],[1575075901789,46.03],[1576371901097,47.089999999999996],[1577581502031,47.05],[1578877501301,45.96],[1580087101961,47.05],[1581296702000,47.260000000000005],[1582506302187,47.36],[1583802301476,46.89],[1585011901709,48.36],[1586304301450,48.55],[1587513901615,48.39],[1588723502011,48.6],[1590019501890,48.74],[1591229101895,48.86],[1592525101432,48.44],[1593734701696,48.19],[1595030702015,48.980000000000004],[1596326701731,48.42],[1597536302216,48.199999999999996],[1598832301468,48.97],[1600128301889,49],[1601337901959,48.49],[1602547501970,49.64],[1603760701963,49.18],[1605074101721,49.3],[1606352701977,49.76],[1607641331927,49.559999999999995],[1608858301939,49.15],[1610328771001,51.15],[1611709502201,50.29],[1613005502197,49.44],[1614301501833,49.59],[1615597502032,49.38],[1616893201196,50.2],[1618185901993,49.68],[1619481901350,50.51],[1620691501562,50.470000000000006],[1621901101735,50.160000000000004],[1623197101581,50.17],[1624449471210,50.33],[1625702702028,50.56],[1626992292801,50.55],[1628208301951,49.7],[1629504301484,50.24999999999999],[1630800301543,50.870000000000005],[1632009901682,50.06],[1633219502036,50.51],[1633565101851,50.690000000000005],[1633651501177,50.839999999999996],[1633737901537,50.91],[1633824301163,50.4],[1633910701887,50.29],[1633997101512,50.6],[1634083502049,50.57000000000001],[1634169901091,50.79],[1634256301545,50.470000000000006],[1634342701932,50.080000000000005],[1634429101658,50.59],[1634515501358,50.980000000000004],[1634601901275,50.49],[1634688302000,50.4]]",": [[1394525331352,51.470000000000006],[1395766804080,50.63999999999999],[1397170805945,50.36000000000001],[1398488404604,49.81],[1399928405849,49.41],[1401191702524,50.07],[1402471506279,51.83],[1403805002643,48.16],[1405032002123,48.69],[1406311801631,47.099999999999994],[1407863103544,47.370000000000005],[1409186402555,47.82],[1410471956813,48.010000000000005],[1411770002403,47.61],[1413218236106,48.63],[1414443601978,47.79],[1415736001733,49.02],[1416960001656,48.43],[1418806805916,49.27],[1420242434138,47.44],[1421654406860,48.43],[1423213201809,48.17],[1424534402471,48.05],[1425841205652,49.45],[1427162406192,50.43],[1428570004575,47.68],[1429912801942,49.730000000000004],[1431262805808,50.59],[1432663202566,50.580000000000005],[1433923733775,51.629999999999995],[1435244404063,50.91],[1436562791883,52.7],[1437919206178,51.519999999999996],[1439355610316,51.78],[1440871206040,51.25999999999999],[1442252573181,51.28],[1443812401329,51.64],[1445248802417,52.449999999999996],[1446754512780,52.92],[1448262005648,51.519999999999996],[1449914406132,53.05],[1451401202018,51.7],[1452790805411,51.71],[1454364003022,54.99000000000001],[1455771605675,53.03],[1457226002959,50.9],[1458572402210,52.910000000000004],[1459915205958,49.95],[1461438004634,53.769999999999996],[1462838403706,50.480000000000004],[1464580804468,50.91],[1466164802407,49.82],[1467759602194,49.99],[1469041203819,53.47],[1470614403736,52.019999999999996],[1472662804194,52.61],[1474405201742,51.11],[1476571039854,63.029999999999994],[1477956983948,56.95],[1479854202736,52.86],[1481716202018,52.28],[1483027203733,53.339999999999996],[1484397601942,52.27],[1485707401721,51.470000000000006],[1487062202192,55.54],[1488307202400,54.48],[1489579801690,49.51],[1490894401623,51.949999999999996],[1492197601601,52.71],[1493556601665,68.05],[1494887472978,52.61],[1496224201374,54.71],[1497460802028,52.04],[1498771801868,54],[1500112201320,52.690000000000005],[1501339801276,52.480000000000004],[1503001801956,50.79],[1504556030452,48.38],[1505853601880,49.03],[1507507201660,52.7],[1508887801430,50.519999999999996],[1510188561158,48.99],[1511483401544,45.800000000000004],[1512766874670,49.730000000000004],[1513989001796,50.93],[1515441147106,47.52],[1516694401529,50.11],[1517904001758,50.63999999999999],[1519200001331,53.080000000000005],[1520435980028,52.51],[1521705601439,51.82],[1522998001661,51.339999999999996],[1524294001824,51.65],[1525503601922,50.55],[1526799601804,51.739999999999995],[1528051775844,51.72],[1529344275481,50.529999999999994],[1530579602097,46.97],[1531875601335,51.66],[1533085201860,49.559999999999995],[1534294801987,49.919999999999995],[1535535571007,48.04],[1536796801662,49.15],[1538055918373,49.05],[1539302401321,48.559999999999995],[1540512001793,48.53],[1541725201195,49.29],[1542934801859,48.339999999999996],[1544230801797,48.79],[1545526802037,49.669999999999995],[1546822801617,49.4],[1548118801748,49.38],[1549407601558,46.6],[1550624401853,45.69],[1551920401593,44.81],[1553209201362,46.27],[1554501602110,45.86],[1555884001639,46.6],[1557180001307,50.14999999999999],[1558468801357,50.23],[1559693101593,49.96],[1560902701613,48.66],[1562112301803,48.730000000000004],[1563321901853,48.92],[1564617901524,48.88],[1565913901670,49.61],[1567209902027,49.15],[1568505901175,44.54],[1569715501629,46.989999999999995],[1570925101859,47.32],[1572224701861,46.98],[1573779901648,47.05],[1575075901789,46.03],[1576371901097,47.089999999999996],[1577581502031,47.05],[1578877501301,45.96],[1580087101961,47.05],[1581296702000,47.260000000000005],[1582506302187,47.36],[1583802301476,46.89],[1585011901709,48.36],[1586304301450,48.55],[1587513901615,48.39],[1588723502011,48.6],[1590019501890,48.74],[1591229101895,48.86],[1592525101432,48.44],[1593734701696,48.19],[1595030702015,48.980000000000004],[1596326701731,48.42],[1597536302216,48.199999999999996],[1598832301468,48.97],[1600128301889,49],[1601337901959,48.49],[1602547501970,49.64],[1603760701963,49.18],[1605074101721,49.3],[1606352701977,49.76],[1607641331927,49.559999999999995],[1608858301939,49.15],[1610328771001,51.15],[1611709502201,50.29],[1613005502197,49.44],[1614301501833,49.59],[1615597502032,49.38],[1616893201196,50.2],[1618185901993,49.68],[1619481901350,50.51],[1620691501562,50.470000000000006],[1621901101735,50.160000000000004],[1623197101581,50.17],[1624449471210,50.33],[1625702702028,50.56],[1626992292801,50.55],[1628208301951,49.7],[1629504301484,50.24999999999999],[1630800301543,50.870000000000005],[1632009901682,50.06],[1633219502036,50.51],[1633565101851,50.690000000000005],[1633651501177,50.839999999999996],[1633737901537,50.91],[1633824301163,50.4],[1633910701887,50.29],[1633997101512,50.6],[1634083502049,50.57000000000001],[1634169901091,50.79],[1634256301545,50.470000000000006],[1634342701932,50.080000000000005],[1634429101658,50.59],[1634515501358,50.980000000000004],[1634601901275,50.49],[1634688302000,50.4]]"
